CustomerID,Name,Age,Gender,Location,Subscription_Length_Months,Monthly_Bill,Total_Usage_GB,Churn
86019,Customer_86019,65,Female,Houston,8,87.27,495,1
61,Customer_61,31,Female,Houston,12,47.67,298,0
57475,Customer_57475,29,Female,Miami,12,63.49,220,1
86967,Customer_86967,70,Female,Los Angeles,17,70.34,465,1
58577,Customer_58577,35,Male,Houston,24,72.45,295,0
80871,Customer_80871,62,Male,New York,20,78.04,205,1
37411,Customer_37411,55,Male,New York,12,91.66,164,0
49470,Customer_49470,27,Female,Houston,2,30.06,436,0
65171,Customer_65171,36,Male,Houston,23,30.93,250,0
98747,Customer_98747,68,Male,Houston,5,62.0,439,1
90726,Customer_90726,67,Male,Los Angeles,20,73.98,450,1
53898,Customer_53898,31,Male,Los Angeles,19,82.87,411,1
82932,Customer_82932,70,Male,Los Angeles,2,45.09,178,0
96567,Customer_96567,64,Female,Chicago,14,47.97,468,0
83055,Customer_83055,63,Female,Houston,20,75.07,491,0
25553,Customer_25553,56,Male,Houston,11,51.72,303,0
96404,Customer_96404,24,Female,Miami,23,63.75,86,1
22342,Customer_22342,24,Male,Miami,3,63.18,125,0
83910,Customer_83910,46,Female,New York,2,64.25,155,1
38616,Customer_38616,35,Female,Los Angeles,6,31.37,466,0
68072,Customer_68072,36,Male,Chicago,2,92.01,279,0
97100,Customer_97100,69,Female,Chicago,13,76.03,222,1
15364,Customer_15364,65,Male,Los Angeles,20,38.53,475,1
1913,Customer_1913,26,Male,Houston,1,92.96,491,1
89728,Customer_89728,49,Male,Los Angeles,23,97.84,452,1
37910,Customer_37910,45,Female,Los Angeles,2,89.9,225,1
70610,Customer_70610,43,Female,Los Angeles,11,48.7,379,0
64401,Customer_64401,31,Female,New York,24,75.81,500,0
63249,Customer_63249,53,Female,Miami,13,41.81,482,0
35762,Customer_35762,68,Female,Houston,4,89.59,323,0
68461,Customer_68461,18,Male,Los Angeles,24,53.31,82,0
78306,Customer_78306,44,Female,Chicago,12,65.87,166,0
53676,Customer_53676,49,Male,Houston,19,30.15,435,0
55628,Customer_55628,32,Female,Houston,22,73.84,156,0
37433,Customer_37433,50,Male,Miami,4,48.4,146,0
93601,Customer_93601,38,Female,Chicago,18,40.99,345,1
64032,Customer_64032,31,Male,New York,18,84.12,165,0
62655,Customer_62655,30,Female,Chicago,5,64.37,236,0
56088,Customer_56088,21,Female,Los Angeles,19,30.98,271,1
32991,Customer_32991,40,Male,Chicago,11,82.64,285,0
88758,Customer_88758,70,Male,Miami,17,43.93,427,1
20964,Customer_20964,69,Male,Los Angeles,7,71.68,263,0
80325,Customer_80325,23,Female,Houston,10,82.93,53,1
85468,Customer_85468,51,Female,Chicago,23,97.79,105,1
55594,Customer_55594,35,Male,Miami,13,39.33,158,0
67430,Customer_67430,31,Male,Los Angeles,3,52.83,169,0
28899,Customer_28899,53,Male,New York,16,68.62,227,1
96028,Customer_96028,45,Female,Houston,7,38.95,393,1
35408,Customer_35408,39,Male,Chicago,6,91.33,75,1
69137,Customer_69137,55,Female,Houston,14,70.33,469,0
59584,Customer_59584,42,Male,Houston,19,84.46,430,1
38271,Customer_38271,57,Female,Chicago,9,70.3,170,1
57494,Customer_57494,27,Male,New York,21,99.71,474,1
91614,Customer_91614,32,Male,Los Angeles,10,57.84,148,0
284,Customer_284,36,Male,New York,4,33.98,78,1
19623,Customer_19623,28,Male,Chicago,24,89.94,157,1
51403,Customer_51403,64,Male,Miami,5,93.45,270,1
31561,Customer_31561,61,Male,Miami,19,53.26,221,0
36689,Customer_36689,28,Male,Los Angeles,8,75.97,238,1
51119,Customer_51119,51,Male,Miami,5,83.29,329,1
8758,Customer_8758,21,Male,Chicago,4,93.59,340,0
4857,Customer_4857,43,Male,Chicago,16,32.11,236,1
22699,Customer_22699,64,Male,Miami,11,30.59,213,1
99209,Customer_99209,52,Male,Los Angeles,11,61.47,467,1
48223,Customer_48223,66,Male,Los Angeles,24,78.86,174,0
96705,Customer_96705,20,Female,New York,9,37.73,306,1
73595,Customer_73595,65,Male,New York,8,44.11,161,0
71119,Customer_71119,62,Female,Houston,19,54.91,474,1
82301,Customer_82301,62,Male,Houston,21,44.41,202,0
23137,Customer_23137,25,Male,Los Angeles,11,40.42,414,0
99743,Customer_99743,40,Male,Houston,16,62.93,379,1
85242,Customer_85242,56,Male,New York,22,34.0,344,0
69998,Customer_69998,68,Male,Houston,1,70.17,413,0
66070,Customer_66070,43,Female,Chicago,17,58.4,173,1
17259,Customer_17259,63,Male,Chicago,8,40.29,108,1
8869,Customer_8869,66,Female,Miami,6,79.7,376,1
57891,Customer_57891,59,Male,Houston,24,36.15,67,1
78799,Customer_78799,36,Female,New York,18,79.38,406,0
74359,Customer_74359,47,Female,Chicago,23,43.7,459,1
77664,Customer_77664,63,Male,New York,1,86.37,341,1
11589,Customer_11589,68,Female,Houston,10,63.47,291,0
12027,Customer_12027,43,Female,New York,15,77.37,368,0
86434,Customer_86434,48,Female,Chicago,17,35.89,315,1
18701,Customer_18701,18,Female,Houston,2,74.81,268,1
51828,Customer_51828,30,Female,Houston,20,59.45,210,0
46378,Customer_46378,32,Male,Houston,1,98.94,64,1
3641,Customer_3641,49,Male,Chicago,8,65.78,110,1
54933,Customer_54933,30,Male,New York,2,43.12,202,1
38687,Customer_38687,35,Female,Miami,24,56.94,63,1
63550,Customer_63550,37,Female,New York,5,96.73,286,0
62979,Customer_62979,24,Male,Miami,20,31.56,473,0
14451,Customer_14451,19,Male,Houston,10,37.88,342,1
81187,Customer_81187,63,Male,New York,2,94.65,86,1
88123,Customer_88123,38,Female,Miami,16,63.23,123,0
80723,Customer_80723,59,Male,Miami,14,86.48,244,0
16179,Customer_16179,61,Male,Los Angeles,13,99.36,395,0
26015,Customer_26015,23,Female,Miami,20,80.9,486,0
61481,Customer_61481,58,Male,Miami,6,98.34,93,1
15787,Customer_15787,46,Female,Houston,11,81.64,141,1
78165,Customer_78165,53,Female,Chicago,13,95.01,434,0
17731,Customer_17731,60,Male,Houston,20,34.63,216,0
24843,Customer_24843,18,Female,Houston,21,84.27,419,1
57576,Customer_57576,57,Male,New York,5,63.95,292,0
48644,Customer_48644,51,Male,Houston,2,98.48,55,1
96972,Customer_96972,31,Male,New York,24,62.61,366,0
17650,Customer_17650,62,Female,Houston,10,34.42,279,1
97113,Customer_97113,31,Male,New York,5,49.87,490,0
86182,Customer_86182,29,Female,Chicago,24,49.68,216,1
85390,Customer_85390,49,Male,New York,8,85.66,291,1
53778,Customer_53778,54,Male,Houston,15,64.03,379,1
44349,Customer_44349,40,Female,Miami,2,68.26,375,0
92284,Customer_92284,39,Female,Los Angeles,23,65.13,479,1
58186,Customer_58186,68,Female,Houston,16,59.8,202,0
62726,Customer_62726,37,Female,Los Angeles,16,51.08,180,0
3028,Customer_3028,24,Male,Chicago,23,90.13,139,0
31028,Customer_31028,20,Male,Chicago,24,81.51,495,1
36744,Customer_36744,59,Male,Miami,21,70.36,205,0
49651,Customer_49651,26,Female,Los Angeles,4,55.45,209,1
91525,Customer_91525,64,Male,Chicago,2,77.16,391,1
99574,Customer_99574,49,Male,New York,2,58.1,460,0
73348,Customer_73348,38,Female,Los Angeles,23,49.97,469,1
62607,Customer_62607,41,Male,Los Angeles,4,32.44,391,0
65828,Customer_65828,50,Male,Houston,19,85.65,253,1
87404,Customer_87404,63,Female,Los Angeles,21,61.29,233,1
26647,Customer_26647,27,Male,Chicago,14,35.61,120,1
29317,Customer_29317,40,Male,Miami,17,59.96,232,0
80911,Customer_80911,63,Female,New York,2,62.72,262,1
44490,Customer_44490,66,Female,Chicago,24,88.4,210,1
16058,Customer_16058,61,Female,New York,21,87.63,250,0
30352,Customer_30352,32,Male,Chicago,7,36.36,367,0
42839,Customer_42839,22,Male,New York,6,45.58,137,0
89096,Customer_89096,55,Female,Chicago,1,98.1,149,1
90628,Customer_90628,70,Male,Miami,9,60.02,316,1
31097,Customer_31097,54,Male,Miami,5,73.82,170,0
30396,Customer_30396,70,Male,New York,4,77.07,396,1
15569,Customer_15569,56,Male,Los Angeles,1,94.65,481,1
73315,Customer_73315,63,Male,Houston,3,93.05,77,1
81068,Customer_81068,69,Female,Miami,24,42.93,348,1
17834,Customer_17834,30,Female,Chicago,4,45.86,80,0
74694,Customer_74694,50,Male,New York,13,73.39,150,0
80470,Customer_80470,24,Male,Los Angeles,4,64.62,159,1
2008,Customer_2008,32,Female,Houston,16,67.49,463,0
52135,Customer_52135,69,Male,Chicago,3,50.4,433,1
9268,Customer_9268,32,Male,Miami,22,79.86,441,1
94436,Customer_94436,23,Male,Houston,1,60.91,221,0
71836,Customer_71836,19,Male,Miami,8,50.63,484,1
37514,Customer_37514,28,Female,Los Angeles,14,67.47,416,0
78643,Customer_78643,46,Male,Houston,15,42.32,250,1
78203,Customer_78203,53,Male,Chicago,24,73.9,416,1
68154,Customer_68154,18,Male,New York,20,56.54,495,0
54280,Customer_54280,30,Male,Los Angeles,20,56.22,115,0
80959,Customer_80959,64,Male,Los Angeles,8,71.05,68,0
50353,Customer_50353,25,Male,Miami,9,93.51,455,1
89807,Customer_89807,64,Male,Chicago,1,48.32,54,1
45239,Customer_45239,64,Male,Houston,22,31.8,173,1
22503,Customer_22503,60,Male,Houston,14,92.48,370,0
36014,Customer_36014,24,Female,Miami,17,48.33,315,1
14681,Customer_14681,60,Female,Miami,17,68.73,487,1
28459,Customer_28459,24,Male,Miami,2,86.92,57,0
68912,Customer_68912,59,Male,Los Angeles,19,42.13,375,1
76739,Customer_76739,20,Female,New York,18,47.85,421,0
16737,Customer_16737,58,Female,Miami,2,87.54,462,1
47093,Customer_47093,29,Male,Chicago,22,40.43,479,1
74388,Customer_74388,62,Male,Miami,22,30.24,296,0
3553,Customer_3553,53,Female,New York,14,44.76,232,0
31732,Customer_31732,36,Female,Houston,4,75.0,301,1
70583,Customer_70583,21,Male,Los Angeles,15,90.71,482,1
37618,Customer_37618,34,Female,Los Angeles,20,51.11,50,1
88486,Customer_88486,70,Male,Houston,19,82.02,137,1
47507,Customer_47507,38,Female,Chicago,16,75.17,385,0
42750,Customer_42750,38,Female,Miami,20,54.56,425,0
62811,Customer_62811,57,Male,Miami,9,74.0,499,1
61762,Customer_61762,44,Female,New York,14,68.68,401,0
55470,Customer_55470,55,Male,Miami,19,51.07,303,1
73156,Customer_73156,18,Female,Los Angeles,4,96.27,240,0
99341,Customer_99341,70,Female,Miami,17,59.53,70,1
36208,Customer_36208,68,Female,Houston,22,91.94,295,0
47291,Customer_47291,70,Female,Miami,18,70.49,350,1
75791,Customer_75791,33,Female,Miami,7,90.06,419,1
5671,Customer_5671,65,Male,Los Angeles,17,61.48,298,0
64129,Customer_64129,20,Male,Chicago,8,75.64,372,0
62159,Customer_62159,27,Male,Houston,13,47.09,85,0
37759,Customer_37759,26,Female,Houston,14,59.43,292,1
18092,Customer_18092,21,Male,Los Angeles,19,87.04,163,1
20340,Customer_20340,18,Female,Miami,9,49.55,345,0
40957,Customer_40957,40,Male,New York,4,84.31,117,0
50677,Customer_50677,41,Female,New York,3,81.65,142,0
63964,Customer_63964,37,Male,New York,21,46.01,195,0
16744,Customer_16744,23,Male,Los Angeles,19,97.73,315,1
52281,Customer_52281,32,Female,Miami,7,33.01,498,0
96109,Customer_96109,58,Male,Miami,7,98.99,455,0
49223,Customer_49223,69,Female,Houston,6,53.95,464,0
92967,Customer_92967,43,Male,Miami,1,76.21,429,1
7892,Customer_7892,32,Female,Chicago,6,30.3,481,0
63508,Customer_63508,57,Female,Chicago,22,58.79,178,0
34610,Customer_34610,23,Male,Miami,18,75.76,298,1
631,Customer_631,32,Male,Chicago,20,49.76,104,1
79317,Customer_79317,34,Female,Chicago,3,56.63,261,1
90785,Customer_90785,36,Male,Houston,15,61.47,477,0
16897,Customer_16897,19,Male,Miami,1,87.73,162,1
76935,Customer_76935,24,Male,New York,16,59.3,52,1
14975,Customer_14975,25,Male,Miami,16,57.25,380,0
21037,Customer_21037,44,Male,Houston,3,35.23,314,0
8729,Customer_8729,39,Male,Houston,10,97.55,50,0
21159,Customer_21159,48,Male,New York,7,33.45,123,1
17224,Customer_17224,34,Female,Houston,3,32.76,314,0
17472,Customer_17472,47,Male,New York,22,31.0,212,1
3696,Customer_3696,52,Male,Los Angeles,10,51.76,65,0
66923,Customer_66923,61,Male,Chicago,21,35.22,263,0
91804,Customer_91804,37,Female,Miami,17,72.89,143,0
6855,Customer_6855,50,Male,Miami,13,38.42,499,0
52708,Customer_52708,66,Male,Chicago,1,42.64,317,1
66745,Customer_66745,60,Male,Miami,23,84.93,348,1
99267,Customer_99267,67,Male,Chicago,18,78.78,297,0
41298,Customer_41298,48,Male,Los Angeles,5,71.47,283,0
67811,Customer_67811,47,Female,Houston,1,90.97,215,0
63705,Customer_63705,36,Female,Chicago,4,95.1,499,1
40872,Customer_40872,69,Male,Chicago,1,80.12,217,0
45075,Customer_45075,28,Male,Los Angeles,8,49.95,116,1
97819,Customer_97819,43,Female,Houston,9,56.94,231,1
48930,Customer_48930,24,Female,Houston,20,67.94,279,1
7985,Customer_7985,27,Male,New York,24,72.38,411,1
99561,Customer_99561,70,Male,Chicago,15,83.24,256,1
54062,Customer_54062,65,Male,Chicago,6,33.42,164,1
55351,Customer_55351,47,Female,Los Angeles,8,54.34,52,1
66285,Customer_66285,20,Male,Miami,17,52.72,68,1
53635,Customer_53635,68,Male,Miami,3,52.1,205,1
26243,Customer_26243,62,Male,Chicago,22,44.58,297,1
49315,Customer_49315,23,Male,Chicago,22,59.68,66,0
81131,Customer_81131,63,Male,Los Angeles,13,97.91,217,1
54260,Customer_54260,25,Female,Chicago,7,66.82,460,1
42140,Customer_42140,58,Female,Chicago,4,93.6,425,1
46075,Customer_46075,49,Female,Miami,7,90.12,150,1
47239,Customer_47239,54,Female,New York,6,76.47,312,1
45876,Customer_45876,46,Male,Los Angeles,22,99.24,289,0
56209,Customer_56209,56,Female,Chicago,3,50.61,370,1
24917,Customer_24917,27,Female,Chicago,9,71.68,262,1
45620,Customer_45620,47,Male,Houston,18,76.32,435,1
43502,Customer_43502,36,Female,New York,12,54.23,56,1
55803,Customer_55803,52,Male,New York,22,46.01,458,1
27452,Customer_27452,27,Female,Los Angeles,17,43.25,135,0
55412,Customer_55412,36,Male,New York,20,60.42,53,0
66090,Customer_66090,44,Male,Miami,2,64.74,305,1
60674,Customer_60674,58,Female,Miami,20,54.04,253,0
27053,Customer_27053,68,Female,Los Angeles,16,40.98,380,0
17361,Customer_17361,32,Female,Houston,7,84.45,340,1
52693,Customer_52693,31,Female,Miami,22,31.58,382,1
90459,Customer_90459,51,Male,Houston,19,98.82,393,1
33625,Customer_33625,27,Male,Miami,1,50.28,418,1
83889,Customer_83889,24,Male,Houston,4,39.87,331,0
42079,Customer_42079,65,Female,Los Angeles,13,88.36,373,1
39987,Customer_39987,45,Female,Los Angeles,14,41.32,463,1
67224,Customer_67224,35,Male,New York,16,49.53,63,0
94255,Customer_94255,47,Female,Miami,21,97.45,455,0
81135,Customer_81135,22,Female,Miami,10,54.75,116,1
4938,Customer_4938,25,Male,New York,22,35.91,231,1
99433,Customer_99433,46,Female,Los Angeles,14,93.33,310,1
38535,Customer_38535,62,Female,Miami,6,46.6,495,0
38313,Customer_38313,68,Male,Los Angeles,15,45.39,454,1
48289,Customer_48289,59,Male,Chicago,1,58.64,180,1
80498,Customer_80498,55,Female,Los Angeles,19,30.49,82,1
91971,Customer_91971,35,Male,Miami,6,80.88,454,0
469,Customer_469,39,Male,Los Angeles,10,47.96,89,1
91038,Customer_91038,35,Male,New York,6,91.08,264,1
26636,Customer_26636,68,Female,Chicago,21,32.47,465,1
7343,Customer_7343,65,Male,Los Angeles,16,55.06,157,0
60324,Customer_60324,55,Female,New York,16,75.98,190,1
70218,Customer_70218,31,Male,Los Angeles,5,77.38,128,1
88896,Customer_88896,34,Female,Los Angeles,7,36.74,316,1
96198,Customer_96198,64,Male,New York,10,89.76,435,0
12984,Customer_12984,38,Female,Chicago,15,33.5,291,1
99661,Customer_99661,36,Male,Chicago,7,30.22,407,1
47652,Customer_47652,22,Female,Houston,11,53.22,129,0
41661,Customer_41661,54,Male,Chicago,17,82.62,498,1
6033,Customer_6033,20,Female,Los Angeles,23,58.52,133,0
61853,Customer_61853,40,Male,Los Angeles,23,49.3,78,1
10291,Customer_10291,66,Male,Houston,3,35.43,281,1
39178,Customer_39178,67,Female,Chicago,13,92.73,156,1
244,Customer_244,48,Male,Chicago,11,83.53,71,1
59805,Customer_59805,31,Male,Houston,9,31.0,462,0
29514,Customer_29514,39,Male,Miami,13,87.59,279,0
94530,Customer_94530,50,Male,New York,16,78.53,54,0
85215,Customer_85215,60,Male,Chicago,10,51.98,362,0
57636,Customer_57636,23,Male,Los Angeles,1,70.89,336,1
98604,Customer_98604,41,Male,Miami,2,39.38,366,1
80783,Customer_80783,35,Female,New York,23,44.54,456,0
39305,Customer_39305,41,Female,New York,12,32.75,224,1
761,Customer_761,48,Female,New York,21,97.9,69,1
55441,Customer_55441,56,Female,Miami,17,98.87,361,0
89502,Customer_89502,67,Male,Miami,7,48.16,115,0
36302,Customer_36302,18,Female,New York,23,46.28,395,1
19018,Customer_19018,54,Female,Los Angeles,10,41.7,169,0
74743,Customer_74743,26,Male,Houston,2,46.57,140,0
99819,Customer_99819,50,Female,Chicago,12,95.91,254,0
30940,Customer_30940,51,Male,New York,22,41.14,323,1
45092,Customer_45092,23,Male,Los Angeles,24,53.14,423,1
30710,Customer_30710,68,Male,Houston,15,82.94,425,1
20470,Customer_20470,30,Male,Los Angeles,1,78.9,210,0
93031,Customer_93031,43,Female,Miami,14,90.9,170,1
69914,Customer_69914,42,Male,New York,21,54.65,187,1
42330,Customer_42330,70,Male,Miami,4,50.38,485,0
67654,Customer_67654,62,Female,New York,17,62.45,318,1
33355,Customer_33355,38,Male,Chicago,3,45.82,183,0
90589,Customer_90589,67,Female,New York,5,98.59,272,0
96167,Customer_96167,34,Male,Houston,1,30.48,459,0
45422,Customer_45422,18,Female,Chicago,8,74.19,488,0
50500,Customer_50500,32,Male,Chicago,14,87.43,198,0
96192,Customer_96192,49,Female,Houston,14,45.36,445,1
81265,Customer_81265,62,Male,Miami,13,64.43,237,1
99392,Customer_99392,43,Female,Chicago,18,56.98,281,0
95515,Customer_95515,61,Male,Miami,9,60.37,294,0
23010,Customer_23010,37,Male,Miami,15,94.36,462,1
50296,Customer_50296,26,Male,Los Angeles,24,65.92,391,1
64029,Customer_64029,70,Male,Los Angeles,1,55.23,231,1
36672,Customer_36672,39,Male,Miami,17,90.39,88,1
17108,Customer_17108,21,Female,Houston,22,33.17,135,1
10464,Customer_10464,23,Male,Miami,11,88.29,84,0
15603,Customer_15603,55,Female,Chicago,1,43.25,360,0
96065,Customer_96065,62,Male,Los Angeles,21,98.3,430,0
9203,Customer_9203,60,Female,Miami,12,42.77,280,0
32979,Customer_32979,64,Female,Houston,11,69.34,387,0
95266,Customer_95266,52,Male,New York,20,50.55,480,1
13883,Customer_13883,58,Female,Chicago,9,57.33,222,1
54485,Customer_54485,41,Female,New York,20,56.09,290,0
51295,Customer_51295,30,Male,Los Angeles,22,48.85,476,1
22140,Customer_22140,69,Female,Chicago,9,83.7,340,1
32891,Customer_32891,36,Male,Los Angeles,19,79.79,62,1
25287,Customer_25287,45,Female,Chicago,3,89.15,112,1
4117,Customer_4117,60,Female,Miami,24,53.29,189,1
84064,Customer_84064,35,Male,Houston,2,61.66,337,0
93037,Customer_93037,56,Male,Miami,14,56.64,378,0
81194,Customer_81194,43,Female,New York,23,86.35,302,1
22767,Customer_22767,35,Male,Miami,21,94.17,353,0
29829,Customer_29829,64,Female,Chicago,1,91.49,124,1
37510,Customer_37510,37,Male,Houston,21,93.1,55,1
55637,Customer_55637,28,Male,New York,2,88.43,257,0
57917,Customer_57917,49,Female,Chicago,1,78.42,98,0
89378,Customer_89378,37,Female,New York,6,64.35,270,1
49948,Customer_49948,51,Male,New York,1,33.87,348,0
12407,Customer_12407,20,Female,Chicago,7,68.6,187,0
65598,Customer_65598,39,Female,Los Angeles,16,57.85,493,0
62047,Customer_62047,58,Female,New York,22,78.06,222,0
46513,Customer_46513,70,Female,Houston,4,92.01,369,0
35717,Customer_35717,57,Male,Chicago,24,92.77,321,0
94631,Customer_94631,26,Female,New York,24,77.63,120,0
44227,Customer_44227,47,Female,Miami,16,69.97,477,1
95822,Customer_95822,42,Male,New York,13,53.54,254,0
85194,Customer_85194,29,Female,Houston,22,78.88,430,0
16954,Customer_16954,65,Male,Miami,17,84.89,212,0
12215,Customer_12215,33,Male,New York,2,53.0,496,1
4180,Customer_4180,57,Female,Chicago,15,58.66,456,1
28037,Customer_28037,47,Female,Houston,2,38.19,318,1
35456,Customer_35456,21,Male,Los Angeles,3,83.43,387,0
95814,Customer_95814,26,Female,New York,23,50.42,427,0
70271,Customer_70271,66,Male,Miami,21,62.79,295,0
62644,Customer_62644,45,Female,Chicago,4,70.91,428,0
99338,Customer_99338,51,Female,Chicago,7,30.07,119,1
89183,Customer_89183,64,Female,Miami,14,37.84,323,1
21635,Customer_21635,23,Male,Chicago,6,63.1,392,0
62213,Customer_62213,44,Male,Los Angeles,15,96.76,54,1
47659,Customer_47659,61,Male,Miami,18,34.28,289,0
96890,Customer_96890,43,Male,New York,19,60.11,332,0
14819,Customer_14819,41,Male,New York,11,53.04,354,1
93467,Customer_93467,59,Female,Los Angeles,4,59.13,314,0
76560,Customer_76560,45,Male,New York,9,90.12,402,0
32461,Customer_32461,63,Female,Houston,19,77.41,55,0
42897,Customer_42897,19,Female,New York,9,63.87,263,1
9984,Customer_9984,22,Female,Houston,23,46.6,235,1
730,Customer_730,42,Male,Houston,17,30.06,178,1
76631,Customer_76631,22,Male,New York,1,30.37,392,0
30534,Customer_30534,53,Female,Los Angeles,4,40.67,324,0
14638,Customer_14638,31,Male,Chicago,16,76.12,153,0
45220,Customer_45220,67,Female,Los Angeles,18,60.5,334,0
60651,Customer_60651,24,Female,Los Angeles,5,88.77,102,0
53547,Customer_53547,35,Male,Houston,22,89.7,99,1
65590,Customer_65590,66,Male,Chicago,15,39.92,327,1
69120,Customer_69120,33,Male,Houston,10,67.6,371,1
174,Customer_174,34,Male,New York,1,65.08,181,0
93983,Customer_93983,67,Female,Chicago,23,63.1,67,1
71531,Customer_71531,32,Female,Miami,8,48.69,369,1
96328,Customer_96328,49,Male,New York,21,79.52,432,1
83303,Customer_83303,66,Male,Miami,16,39.08,134,1
91740,Customer_91740,35,Female,Los Angeles,8,66.83,66,0
88239,Customer_88239,26,Male,Los Angeles,8,76.77,293,1
23251,Customer_23251,56,Female,Chicago,4,72.48,144,0
4785,Customer_4785,61,Female,Miami,3,68.26,210,1
7318,Customer_7318,62,Male,Chicago,21,79.05,461,0
83317,Customer_83317,21,Female,Chicago,23,73.44,177,1
92588,Customer_92588,36,Male,New York,5,98.03,440,0
93392,Customer_93392,19,Female,Los Angeles,12,82.69,197,0
69460,Customer_69460,69,Male,Miami,16,30.93,109,1
82907,Customer_82907,59,Male,Houston,4,73.61,216,0
22142,Customer_22142,42,Female,Los Angeles,4,62.67,425,0
54882,Customer_54882,36,Male,Houston,11,50.39,203,1
65950,Customer_65950,63,Female,Chicago,7,49.42,391,1
8443,Customer_8443,44,Male,Chicago,11,51.14,475,0
74153,Customer_74153,56,Female,Miami,18,43.51,211,0
19076,Customer_19076,60,Female,New York,3,39.28,344,1
47243,Customer_47243,40,Male,Los Angeles,22,88.0,437,0
77160,Customer_77160,49,Male,New York,24,71.47,181,1
32654,Customer_32654,41,Female,Houston,17,80.33,78,1
97502,Customer_97502,18,Male,New York,10,40.56,220,0
26196,Customer_26196,35,Female,New York,21,31.84,169,1
21132,Customer_21132,18,Male,Los Angeles,6,93.07,189,0
49442,Customer_49442,63,Male,Chicago,14,36.82,366,0
27061,Customer_27061,28,Female,Los Angeles,17,67.91,131,1
90485,Customer_90485,19,Male,Los Angeles,17,62.17,321,1
36297,Customer_36297,46,Female,Chicago,13,42.63,216,0
56192,Customer_56192,49,Male,Chicago,11,98.68,197,1
3534,Customer_3534,33,Male,Miami,20,94.24,75,0
84216,Customer_84216,37,Male,Houston,12,72.99,377,1
48053,Customer_48053,58,Male,Miami,4,76.43,382,1
64298,Customer_64298,59,Male,Chicago,11,37.83,197,1
55195,Customer_55195,65,Female,Chicago,7,73.92,330,1
81395,Customer_81395,32,Female,Chicago,9,73.0,179,1
59850,Customer_59850,67,Male,Houston,15,70.59,109,0
95630,Customer_95630,43,Male,Los Angeles,10,35.83,458,1
68261,Customer_68261,64,Female,Miami,3,99.16,200,1
72539,Customer_72539,21,Male,Houston,2,99.36,53,0
45771,Customer_45771,56,Male,Chicago,20,38.07,308,1
70083,Customer_70083,35,Female,Los Angeles,11,51.37,309,0
93582,Customer_93582,38,Male,Miami,23,90.32,499,1
80638,Customer_80638,67,Male,Los Angeles,9,56.66,103,1
13701,Customer_13701,19,Male,Chicago,14,46.72,238,1
26251,Customer_26251,32,Female,Houston,11,63.23,200,0
5268,Customer_5268,44,Male,Los Angeles,17,37.93,405,1
97823,Customer_97823,44,Male,New York,14,37.86,89,1
55410,Customer_55410,33,Male,Houston,10,99.64,499,1
1052,Customer_1052,24,Female,Chicago,16,49.32,345,1
67456,Customer_67456,20,Female,New York,20,82.24,167,0
6455,Customer_6455,33,Female,Los Angeles,6,65.36,490,1
28903,Customer_28903,49,Male,New York,19,74.85,450,0
51775,Customer_51775,40,Male,Chicago,7,90.72,57,0
5779,Customer_5779,46,Female,Houston,4,81.43,193,0
27238,Customer_27238,60,Male,New York,8,53.72,182,1
47180,Customer_47180,30,Female,Miami,6,36.4,164,1
19296,Customer_19296,55,Male,Chicago,17,37.09,285,1
65867,Customer_65867,44,Male,Miami,18,93.4,357,1
38350,Customer_38350,48,Male,Miami,3,58.41,475,0
68683,Customer_68683,54,Female,Houston,9,32.27,110,0
12521,Customer_12521,26,Male,Chicago,13,86.42,167,1
89361,Customer_89361,38,Female,Los Angeles,13,68.04,69,1
66741,Customer_66741,55,Female,New York,7,34.61,114,1
20598,Customer_20598,37,Male,Los Angeles,14,76.07,148,1
58068,Customer_58068,32,Female,New York,14,60.5,168,1
49317,Customer_49317,27,Male,Chicago,23,70.53,229,0
21560,Customer_21560,29,Male,Los Angeles,18,52.39,199,1
60167,Customer_60167,69,Male,Chicago,2,84.46,463,0
86845,Customer_86845,26,Female,Miami,24,40.66,75,1
33507,Customer_33507,61,Female,New York,21,35.8,59,0
97046,Customer_97046,56,Male,New York,12,87.92,60,1
33740,Customer_33740,46,Male,New York,19,30.18,340,1
309,Customer_309,22,Male,New York,23,33.01,112,0
26748,Customer_26748,37,Male,Miami,18,44.03,195,1
14341,Customer_14341,67,Female,Chicago,9,33.68,424,0
93184,Customer_93184,48,Female,New York,18,76.98,57,0
70953,Customer_70953,31,Male,New York,22,39.85,473,1
32585,Customer_32585,29,Male,Miami,18,98.82,253,1
75781,Customer_75781,51,Male,New York,13,93.71,381,0
90772,Customer_90772,27,Female,Chicago,12,31.86,306,1
96228,Customer_96228,69,Male,Houston,10,56.22,79,0
99994,Customer_99994,20,Female,Houston,15,84.72,312,1
84660,Customer_84660,57,Female,New York,13,37.62,500,0
75735,Customer_75735,64,Female,New York,20,65.28,133,0
30235,Customer_30235,20,Female,Miami,23,96.77,297,0
51392,Customer_51392,21,Female,Chicago,3,96.27,53,1
84356,Customer_84356,67,Female,Houston,2,43.81,133,1
5506,Customer_5506,40,Female,Los Angeles,1,82.01,325,0
96799,Customer_96799,42,Female,Chicago,16,81.61,128,1
56327,Customer_56327,50,Female,Chicago,11,34.1,102,1
19808,Customer_19808,57,Male,Houston,18,72.66,170,1
34641,Customer_34641,37,Male,Houston,2,78.1,403,0
